Date,Home Team,Home Points,Away Team,Away Points
2024-12-09,Baylor,88,Abilene Christian,57
2024-12-09,San Jose St.,117,Lincoln (CA),80
2024-12-10,Southern U.,94,Lindsey Wilson,69
2024-12-10,UMBC,103,Cairn,57
2024-12-10,Tennessee,75,Miami (FL),62
2024-12-10,Butler,68,North Dakota St.,71
2024-12-10,Delaware,78,Chestnut Hill,51
2024-12-10,Princeton,71,Monmouth,67
2024-12-10,Rutgers,80,Penn St.,76
2024-12-10,Brown,84,Rhode Island,80
2024-12-10,Temple,110,Holy Family,81
2024-12-10,Hampton,86,Apprentice,68
2024-12-10,West Virginia,79,N.C. Central,45
2024-12-10,Lindenwood,99,Harris-Stowe,53
2024-12-10,Mercyhurst,77,Penn St.-Altoona,51
2024-12-10,Saint Joseph's,75,Col. of Charleston,78
2024-12-10,NC State,66,Coppin St.,56
2024-12-10,Duke,72,UIW,46
2024-12-10,Queens (NC),91,CarolinaU,53
2024-12-10,Fla. Atlantic,85,Jacksonville,63
2024-12-10,Syracuse,102,UAlbany,85
2024-12-10,Davidson,75,Charlotte,71
2024-12-10,Xavier,119,Morgan St.,58
2024-12-10,Nicholls,110,Southern-N.O.,66
2024-12-10,Little Rock,80,Ouachita Baptist,57
2024-12-10,Houston,62,Troy,42
2024-12-10,South Dakota,82,Wyoming,81
2024-12-10,Western Ky.,84,Tennessee St.,60
2024-12-10,DePaul,63,Providence,70
2024-12-10,Tulane,86,Southern Miss.,58
2024-12-10,Denver,94,UC-Colo. Springs,87
2024-12-10,Arkansas,89,Michigan,87
2024-12-10,Illinois,86,Wisconsin,80
2024-12-10,Cal St. Fullerton,61,La Sierra,55
2024-12-10,Montana,89,Montana Tech,60
2024-12-10,Portland,64,Kansas City,69
2024-12-10,San Diego,70,Long Beach St.,76
2024-12-10,California,80,Cornell,88
2024-12-10,Washington,87,Eastern Wash.,69
2024-12-11,Presbyterian,97,Columbia (SC),57
2024-12-11,Baylor,94,Norfolk St.,69
2024-12-11,UNC Asheville,92,Bluefield Univ.,46
2024-12-11,UMass Lowell,69,LIU,62
2024-12-11,Coastal Carolina,82,Southern Va.,57
2024-12-11,East Carolina,67,North Ala.,74
2024-12-11,Green Bay,67,Milwaukee,88
2024-12-11,Purdue Fort Wayne,78,IU Indy,76
2024-12-11,Louisville,77,UTEP,74
2024-12-11,Villanova,86,FDU,72
2024-12-11,Duquesne,56,Maine,61
2024-12-11,Stonehill,97,Lesley,53
2024-12-11,Alabama St.,103,UT Martin,93
2024-12-11,Notre Dame,77,Dartmouth,65
2024-12-11,Pittsburgh,96,Eastern Ky.,56
2024-12-11,Wright St.,88,Marshall,79
2024-12-11,St. John's (NY),99,Bryant,77
2024-12-11,Northern Ky.,98,Cumberlands (KY),79
2024-12-11,Howard,124,Virginia-Lynchburg,50
2024-12-11,Delaware St.,71,NJIT,59
2024-12-11,ULM,89,Ark.-Pine Bluff,73
2024-12-11,Louisiana,68,Southeastern La.,61
2024-12-11,Utah Valley,80,North Dakota,57
2024-12-11,Kentucky,78,Colgate,67
2024-12-11,BYU,95,Fresno St.,67
2024-12-11,San Diego St.,81,California Baptist,75
2024-12-11,Nevada,77,South Dakota St.,63
2024-12-11,San Francisco,68,Stanislaus St.,52
2024-12-12,VMI,100,Regent,61
2024-12-12,Winthrop,103,Bob Jones,55
2024-12-12,Virginia,59,Bethune-Cookman,41
2024-12-12,Virginia Tech,95,N.C. A&T,67
2024-12-12,The Citadel,58,Campbell,86
2024-12-12,Iowa,80,Iowa St.,89
2024-12-12,Arkansas St.,83,UT Arlington,79
2024-12-12,Evansville,67,Chattanooga,75
2024-12-12,Texas,91,New Mexico St.,67
2024-12-12,Drake,90,St. Ambrose,35
2024-12-13,North Dakota St.,91,Wis.-Stout,62
2024-12-13,George Washington,75,Army West Point,60
2024-12-13,Merrimack,64,Boston U.,61
2024-12-13,Louisiana Tech,77,Ga. Southern,63
2024-12-13,UNI,78,Omaha,58
2024-12-13,St. Thomas (MN),77,Western Mich.,71
2024-12-13,Nebraska,85,Indiana,68
2024-12-13,UTSA,80,North Dakota,76
2024-12-13,Utah Tech,71,Weber St.,73
2024-12-13,Colorado,81,South Dakota St.,70
2024-12-14,Clemson,82,Memphis,87
2024-12-14,South Dakota,89,Western Ill.,66
2024-12-14,Furman,68,South Carolina St.,64
2024-12-14,Purdue,66,Texas A&M,70
2024-12-14,Missouri,88,LIU,61
2024-12-14,Penn St.,99,Coppin St.,51
2024-12-14,Canisius,79,Maine,84
2024-12-14,Rider,55,Stony Brook,72
2024-12-14,DePaul,91,Wichita St.,72
2024-12-14,Youngstown St.,93,Toledo,87
2024-12-14,Auburn,91,Ohio St.,53
2024-12-14,Jacksonville,60,ETSU,52
2024-12-14,Louisiana,45,Lamar University,74
2024-12-14,Georgia St.,63,Charlotte,77
2024-12-14,High Point,65,App State,59
2024-12-14,South Carolina,73,USC Upstate,53
2024-12-14,UNC Asheville,78,Western Caro.,61
2024-12-14,Gardner-Webb,83,Queens (NC),85
2024-12-14,Fla. Atlantic,89,Texas St.,80
2024-12-14,UCF,88,Tulsa,75
2024-12-14,Cincinnati,68,Xavier,65
2024-12-14,Le Moyne,106,SUNY Delhi,51
2024-12-14,Longwood,70,N.C. Central,77
2024-12-14,UMass Lowell,92,Dartmouth,83
2024-12-14,Western Ky.,81,Murray St.,76
2024-12-14,Butler,74,Wisconsin,83
2024-12-14,Bryant,84,Fordham,86
2024-12-14,Syracuse,71,Georgetown,75
2024-12-14,Bellarmine,82,Ball St.,86
2024-12-14,Arizona,54,UCLA,57
2024-12-14,UT Arlington,77,ULM,68
2024-12-14,Cleveland St.,103,Brescia,37
2024-12-14,Howard,88,UNCW,83
2024-12-14,California,84,Northwestern St.,66
2024-12-14,Tennessee St.,89,Johnson (TN),58
2024-12-14,Rutgers,66,Seton Hall,63
2024-12-14,Kansas,75,NC State,60
2024-12-14,Florida,83,Arizona St.,66
2024-12-14,NJIT,43,Wagner,50
2024-12-14,Arkansas,82,Central Ark.,57
2024-12-14,North Carolina,93,La Salle,67
2024-12-14,Pepperdine,86,Northern Ariz.,76
2024-12-14,Valparaiso,93,Central Mich.,77
2024-12-14,Ole Miss,77,Southern Miss.,46
2024-12-14,SMU,74,LSU,64
2024-12-14,New Mexico,122,Western N.M.,70
2024-12-14,UMES,91,Bryn Athyn,65
2024-12-14,Utah St.,88,South Fla.,67
2024-12-14,Stetson,72,FIU,81
2024-12-14,Marshall,79,Ohio,70
2024-12-14,Lindenwood,81,IU Indy,63
2024-12-14,Santa Clara,84,Bradley,74
2024-12-14,Florida St.,77,Tulane,64
2024-12-14,North Florida,89,UNC Greensboro,77
2024-12-14,Jacksonville St.,70,Utah Valley,66
2024-12-14,Oregon St.,67,UC Irvine,55
2024-12-14,Portland St.,110,Northwest Indian,48
2024-12-14,Washington St.,91,Missouri St.,78
2024-12-14,Providence,70,St. Bonaventure,74
2024-12-14,Massachusetts,86,UMass Boston,52
2024-12-14,West Virginia,84,Bethune-Cookman,61
2024-12-14,Austin Peay,60,Southern Ill.,65
2024-12-14,Kentucky,93,Louisville,85
2024-12-14,Illinois,64,Tennessee,66
2024-12-14,UTRGV,72,Northern N.M.,60
2024-12-14,Troy,87,Middle Ga. St.,53
2024-12-14,Georgia,73,Grand Canyon,68
2024-12-14,Richmond,86,Belmont,93
2024-12-14,Mississippi St.,66,McNeese,63
2024-12-14,Niagara,69,Saint Francis,66
2024-12-14,Duquesne,65,Towson,47
2024-12-14,Utah,81,Radford,63
2024-12-14,Fresno St.,73,San Diego,65
2024-12-14,Davidson,86,Detroit Mercy,51
2024-12-14,Abilene Christian,93,Hardin-Simmons,62
2024-12-14,Dayton,71,Marquette,63
2024-12-14,UAlbany,70,Drexel,77
2024-12-14,Liberty,83,N.C. A&T,74
2024-12-14,Elon,114,Virginia-Lynchburg,52
2024-12-14,UC Santa Barbara,83,Green Bay,66
2024-12-14,Mount St. Mary's,69,Loyola Maryland,77
2024-12-14,Colorado St.,68,VCU,76
2024-12-14,UConn,77,Gonzaga,71
2024-12-14,Kansas City,85,Bowling Green,77
2024-12-14,Eastern Ky.,81,Eastern Ill.,66
2024-12-14,Oklahoma,80,Oklahoma St.,65
2024-12-14,Seattle U,111,Pacific (OR),44
2024-12-14,Idaho St.,97,Walla Walla,43
2024-12-14,Alabama,83,Creighton,75
2024-12-14,BYU,68,Wyoming,49
2024-12-14,Boise St.,67,Saint Mary's (CA),65
2024-12-14,LMU (CA),76,Prairie View,75
2024-12-14,Sacramento St.,62,UC Davis,69
2024-12-14,San Jose St.,107,Cal Poly,100
2024-12-14,Nevada,105,Texas Southern,73
2024-12-14,UNLV,72,Pacific,65
2024-12-15,Hawaii,71,A&M-Corpus Christi,62
2024-12-15,East Texas A&M,72,South Alabama,81
2024-12-15,Virginia Tech,80,Navy,72
2024-12-15,Hofstra,42,Temple,60
2024-12-15,Morehead St.,86,Ky. Christian,63
2024-12-15,Rhode Island,77,Central Conn. St.,69
2024-12-15,Northern Ky.,71,Norfolk St.,62
2024-12-15,Miami (OH),112,Bethany (WV),70
2024-12-15,Old Dominion,71,Northeastern,75
2024-12-15,Milwaukee,100,Akron,81
2024-12-15,Iowa St.,83,Omaha,51
2024-12-15,Morgan St.,86,Campbell,76
2024-12-15,Colgate,65,Vermont,60
2024-12-15,Southern Ind.,91,Shawnee St.,56
2024-12-15,Iowa,104,New Orleans,57
2024-12-15,Eastern Mich.,76,Purdue Fort Wayne,99
2024-12-15,North Dakota St.,98,Western Mich.,62
2024-12-15,Mercer,75,Chicago St.,63
2024-12-15,Little Rock,69,UIC,77
2024-12-15,SIUE,100,Eureka,52
2024-12-15,Binghamton,85,Lancaster Bible,60
2024-12-15,Miami (FL),94,Presbyterian,75
2024-12-15,Chattanooga,85,Alabama A&M,63
2024-12-15,North Dakota,85,UTSA,95
2024-12-15,St. Thomas (MN),100,Crown (MN),61
2024-12-15,Texas,121,Ark.-Pine Bluff,57
2024-12-15,Southeast Mo. St.,93,St. Mary-Woods,56
2024-12-15,Northwestern,71,Georgia Tech,60
2024-12-15,Boston College,73,Stonehill,69
2024-12-15,UIW,93,Our Lady of the Lake,69
2024-12-15,UT Martin,123,Champion Chris.,56
2024-12-15,Illinois St.,81,Saint Louis,77
2024-12-15,CSU Bakersfield,96,La Sierra,47
2024-12-15,Kent St.,82,Mercyhurst,57
2024-12-15,Cal St. Fullerton,74,Denver,59
2024-12-15,UC Riverside,78,St. Francis (IL),55
2024-12-15,UAB,89,Arkansas St.,98
2024-12-15,Oregon,79,SFA,61
2024-12-15,Loyola Chicago,66,San Francisco,76
2024-12-15,Idaho,56,UC San Diego,80
2024-12-15,Southern California,89,Montana St.,63
2024-12-16,Grambling,65,Southeastern La.,75
2024-12-16,UMES,81,Cairn,64
2024-12-16,Central Ark.,73,The Citadel,71
2024-12-16,Col. of Charleston,77,Wofford,67
2024-12-16,Marshall,93,West Va. Wesleyan,63
2024-12-16,Louisiana Tech,74,Grand Canyon,66
2024-12-16,Middle Tenn.,75,California Baptist,64
2024-12-16,Sam Houston,80,St. Thomas (TX),54
2024-12-16,TCU,58,South Alabama,49
2024-12-16,UNI,104,Montana,76
2024-12-16,Lipscomb,99,Truett-McConnell,67
2024-12-16,Northern Colo.,81,Air Force,76
2024-12-16,Rice,77,Alcorn,75
2024-12-16,Texas Tech,86,Oral Roberts,50
2024-12-16,Utah Tech,100,Whittier,66
2024-12-16,UTEP,67,Tarleton St.,62
2024-12-16,New Mexico St.,72,Southern Utah,69
2024-12-16,Portland,100,Willamette,69
2024-12-17,Delaware,92,Misericordia,75
2024-12-17,Ark.-Pine Bluff,120,Ecclesia,61
2024-12-17,Howard,65,Drexel,68
2024-12-17,UNC Asheville,95,North Florida,81
2024-12-17,St. John's (NY),89,DePaul,61
2024-12-17,Florida St.,82,Winthrop,64
2024-12-17,Dayton,66,UNLV,65
2024-12-17,Stony Brook,66,Marist,68
2024-12-17,South Carolina,91,Clemson,88
2024-12-17,Ga. Southern,86,Gardner-Webb,81
2024-12-17,Tennessee,84,Western Caro.,36
2024-12-17,North Carolina,84,Florida,90
2024-12-17,Ole Miss,74,Southern U.,61
2024-12-17,East Carolina,75,FIU,64
2024-12-17,N.C. A&T,68,Coastal Carolina,73
2024-12-17,Liberty,124,St. Andrews,50
2024-12-17,Robert Morris,68,Towson,67
2024-12-17,Troy,105,LaGrange,60
2024-12-17,Siena,48,St. Bonaventure,65
2024-12-17,Charlotte,75,West Ga.,70
2024-12-17,UNC Greensboro,86,William Peace,37
2024-12-17,High Point,99,CarolinaU,31
2024-12-17,N.C. Central,112,Mid-Atlantic Christ.,67
2024-12-17,Wake Forest,75,James Madison,58
2024-12-17,Oakland,58,Michigan St.,77
2024-12-17,Duke,68,George Mason,47
2024-12-17,Quinnipiac,69,Holy Cross,70
2024-12-17,Wichita St.,64,Kansas City,74
2024-12-17,Missouri,83,Jacksonville St.,72
2024-12-17,Villanova,79,Seton Hall,67
2024-12-17,Mississippi St.,83,Central Mich.,59
2024-12-17,Maryland,111,Saint Francis,57
2024-12-17,Ohio St.,95,Valparaiso,73
2024-12-17,Southern Miss.,65,Lamar University,69
2024-12-17,Auburn,100,Georgia St.,59
2024-12-17,Kansas St.,70,Drake,73
2024-12-17,Western Ky.,86,Seattle U,73
2024-12-17,ULM,68,Houston Christian,74
2024-12-17,Western Ill.,71,Tennessee Tech,68
2024-12-17,Utah,89,Florida A&M,59
2024-12-17,Boise St.,82,Texas Southern,51
2024-12-17,Colorado St.,78,Radford,68
2024-12-17,LSU,99,Stetson,53
2024-12-17,Utah St.,73,UC San Diego,75
2024-12-17,UCLA,111,Prairie View,75
2024-12-17,Stanford,74,Merrimack,68
2024-12-17,Oregon St.,82,Sacramento St.,45
2024-12-17,Cal Poly,95,Denver,94
2024-12-18,Dartmouth,76,Le Moyne,80
2024-12-18,Sacred Heart,66,UAlbany,74
2024-12-18,Green Bay,70,Michigan Tech,72
2024-12-18,East Texas A&M,68,Abilene Christian,67
2024-12-18,A&M-Corpus Christi,117,S'western Adventist,63
2024-12-18,Presbyterian,116,Virginia-Lynchburg,53
2024-12-18,Binghamton,62,Mercyhurst,60
2024-12-18,UMass Lowell,78,Stonehill,67
2024-12-18,La Salle,77,FDU,72
2024-12-18,USC Upstate,70,South Carolina St.,85
2024-12-18,Georgetown,81,Creighton,57
2024-12-18,Wagner,66,Manhattan,80
2024-12-18,Hampton,108,Regent,65
2024-12-18,UNCW,79,FGCU,66
2024-12-18,South Fla.,69,Bethune-Cookman,77
2024-12-18,Vermont,75,Miami (OH),67
2024-12-18,Virginia,62,Memphis,64
2024-12-18,Fairfield,63,Central Conn. St.,64
2024-12-18,Massachusetts,77,Northeastern,72
2024-12-18,LIU,72,Mount St. Mary's,80
2024-12-18,George Washington,82,Lafayette,62
2024-12-18,Temple,62,Davidson,61
2024-12-18,ETSU,84,Elon,58
2024-12-18,UConn,94,Xavier,89
2024-12-18,Ohio,78,Austin Peay,58
2024-12-18,Furman,100,Montreat,75
2024-12-18,Northern Ky.,73,Detroit Mercy,60
2024-12-18,Wright St.,70,Youngstown St.,80
2024-12-18,Indiana St.,84,Murray St.,74
2024-12-18,Chattanooga,99,Tenn. Wesleyan,52
2024-12-18,William & Mary,93,Richmond,87
2024-12-18,Queens (NC),73,Mercer,66
2024-12-18,Campbell,55,Longwood,77
2024-12-18,Saint Joseph's,84,American,57
2024-12-18,Georgia Tech,91,UMBC,82
2024-12-18,UTRGV,78,Southern Utah,73
2024-12-18,UAB,96,Alabama A&M,67
2024-12-18,Saint Louis,71,Wofford,74
2024-12-18,Vanderbilt,105,The Citadel,53
2024-12-18,Loyola Chicago,72,Canisius,60
2024-12-18,Illinois St.,81,NIU,60
2024-12-18,Louisiana,68,App State,62
2024-12-18,Bradley,66,San Francisco,64
2024-12-18,Houston,78,Toledo,49
2024-12-18,Missouri St.,61,Lincoln (MO),49
2024-12-18,UT Arlington,80,Evansville,54
2024-12-18,North Texas,83,Mississippi Val.,42
2024-12-18,Oklahoma St.,66,Tarleton St.,61
2024-12-18,North Dakota,90,Alabama,97
2024-12-18,Idaho St.,56,Utah Valley,70
2024-12-18,Arizona,96,Samford,64
2024-12-18,Gonzaga,102,Nicholls,72
2024-12-18,UC Davis,74,Idaho,66
2024-12-18,Marquette,80,Butler,70
2024-12-18,New Mexico,78,VCU,71
2024-12-18,Weber St.,128,Lincoln (CA),58
2024-12-18,Oklahoma,87,Michigan,86
2024-12-18,Portland,64,CSU Bakersfield,81
2024-12-18,Santa Clara,94,Kennesaw St.,74
2024-12-18,Southern California,90,CSUN,69
2024-12-18,Pacific,75,Portland St.,81
2024-12-18,LMU (CA),60,UC Santa Barbara,58
2024-12-18,UC Riverside,83,Montana St.,80
2024-12-18,Washington,89,Washington St.,73
2024-12-19,Western Caro.,78,Milligan,69
2024-12-19,Rice,68,UNT Dallas,69
2024-12-19,UTSA,117,S'western Adventist,58
2024-12-19,Norfolk St.,71,Alabama St.,54
2024-12-19,UIW,101,Schreiner,57
2024-12-19,UNC Asheville,114,Virginia-Lynchburg,60
2024-12-19,Georgia,100,Buffalo,49
2024-12-19,Cleveland St.,92,Oakland,75
2024-12-19,North Ala.,86,Charleston So.,69
2024-12-19,Saint Francis,104,Franciscan,47
2024-12-19,Belmont,84,UC Irvine,92
2024-12-19,Morehead St.,70,UT Martin,69
2024-12-19,Middle Tenn.,67,Lipscomb,65
2024-12-19,Delaware St.,73,Grambling,60
2024-12-19,South Dakota St.,87,Chadron St.,72
2024-12-19,Little Rock,60,SIUE,56
2024-12-19,Texas,98,New Orleans,62
2024-12-19,Southern Ind.,77,Tennessee St.,75
2024-12-19,Lindenwood,73,Tennessee Tech,79
2024-12-19,Southeast Mo. St.,79,Eastern Ill.,72
2024-12-19,Wyoming,92,Bellarmine,55
2024-12-19,Utah Tech,92,South Dakota,87
2024-12-19,Grand Canyon,74,Chicago St.,51
2024-12-19,Pepperdine,76,Long Beach St.,79
2024-12-19,New Mexico St.,87,Northern N.M.,50
2024-12-19,Saint Mary's (CA),73,Merrimack,68
2024-12-20,Radford,122,Virginia-Lynchburg,63
2024-12-20,Western Mich.,73,Valparaiso,76
2024-12-20,Northwestern St.,89,Southern-N.O.,79
2024-12-20,Texas A&M,77,Houston Christian,45
2024-12-20,Grambling,70,Norfolk St.,76
2024-12-20,Seattle U,68,UIC,79
2024-12-20,Purdue Fort Wayne,103,Defiance,52
2024-12-20,Penn,79,Rider,66
2024-12-20,Alabama St.,80,Delaware St.,83
2024-12-20,Siena,70,Holy Cross,78
2024-12-20,Saint Peter's,72,Delaware,64
2024-12-20,N.C. Central,67,Longwood,82
2024-12-20,Yale,74,Akron,58
2024-12-20,Southeastern La.,96,Loyola (LA),62
2024-12-20,SFA,82,Texas Wesleyan,56
2024-12-20,Tulane,99,Dillard,56
2024-12-20,North Dakota,80,South Dakota Mines,48
2024-12-20,Providence,70,St. John's (NY),72
2024-12-20,North Texas,68,App State,64
2024-12-20,Dayton,59,Cincinnati,66
2024-12-20,BYU,103,Florida A&M,57
2024-12-20,UTEP,67,Jackson St.,61
2024-12-20,LMU (CA),89,Southern U.,73
2024-12-21,Florida,99,North Florida,45
2024-12-21,Maryland,87,Syracuse,60
2024-12-21,Indiana,74,Chattanooga,65
2024-12-21,Northern Ky.,58,South Carolina St.,47
2024-12-21,Dartmouth,84,Vermont,54
2024-12-21,Georgia Tech,56,Duke,82
2024-12-21,Xavier,70,Marquette,72
2024-12-21,Butler,74,UConn,78
2024-12-21,Boston College,77,SMU,103
2024-12-21,Drexel,64,Penn St.,75
2024-12-21,Rutgers,82,Princeton,83
2024-12-21,Saint Joseph's,82,Virginia Tech,62
2024-12-21,Memphis,66,Mississippi St.,79
2024-12-21,Monmouth,88,Fairfield,74
2024-12-21,Robert Morris,90,Saint Francis,77
2024-12-21,Presbyterian,81,Manhattan,86
2024-12-21,St. Bonaventure,71,Niagara,52
2024-12-21,Texas Tech,101,Lamar University,57
2024-12-21,LIU,59,Lehigh,60
2024-12-21,USC Upstate,64,Youngstown St.,72
2024-12-21,Indiana St.,101,UHSP,53
2024-12-21,Stony Brook,74,Maine,72
2024-12-21,Marist,76,UMBC,73
2024-12-21,Central Conn. St.,84,Quinnipiac,80
2024-12-21,Loyola Maryland,68,Hampton,76
2024-12-21,Coppin St.,68,Navy,60
2024-12-21,Pittsburgh,110,Sam Houston,78
2024-12-21,Michigan St.,86,Fla. Atlantic,69
2024-12-21,UNCW,85,UNC Asheville,74
2024-12-21,Houston,87,A&M-Corpus Christi,51
2024-12-21,Fordham,87,UAlbany,83
2024-12-21,Winthrop,102,Mercer,97
2024-12-21,La Salle,108,Immaculata,48
2024-12-21,West Ga.,107,Brewton-Parker,61
2024-12-21,Southern Ill.,81,High Point,94
2024-12-21,Bowling Green,68,St. Thomas (MN),93
